,mol_id,canonical_smiles,MIC,bioactivity_class,MW,LogP,NumHDonors,NumHAcceptors
1060,CHEMBL3416818,O=C(Oc1cc(OC(=O)c2cc(O)cc(O)c2)c2ccccc2c1)c1cc(O)c(O)c(O)c1,64.0,active,448.38300000000015,3.8062000000000014,5.0,9.0
1061,CHEMBL3416819,O=C(Oc1cc(OC(=O)c2ccc(O)c(Cl)c2)c2ccccc2c1)c1ccc(O)c(Cl)c1,32.0,active,469.2760000000002,5.996200000000004,2.0,6.0
1062,CHEMBL3305005,COc1ccc2ncc(F)c(CCC34CCC(NCc5ccc6c(n5)NC(=O)CO6)(CC3)CO4)c2n1,0.5,active,493.5390000000003,3.3076000000000008,2.0,8.0
1063,CHEMBL3422754,COc1ccc2ncc(Cl)c(CCC34CCC(NCc5ccc6c(n5)NC(=O)CO6)(CC3)CO4)c2n1,1.0,active,509.9940000000003,3.821900000000002,2.0,8.0
1064,CHEMBL3422755,COc1ccc2nccc(CCC34CCC(NCc5ccc6c(n5)NC(=O)CO6)(CC3)CO4)c2n1,2.0,active,475.54900000000026,3.1685000000000016,2.0,8.0
1065,CHEMBL3422756,COc1ccc2ncc(C#N)c(CCC34CCC(NCc5ccc6c(n5)NC(=O)CO6)(CC3)CO4)c2n1,1.0,active,500.55900000000037,3.040180000000001,2.0,9.0
1066,CHEMBL3422757,COc1ccc2ncc(C(F)(F)F)c(CCC34CCC(NCc5ccc6c(n5)NC(=O)CO6)(CC3)CO4)c2n1,2.0,active,543.5460000000003,4.187300000000002,2.0,8.0
1067,CHEMBL3422758,COc1ccc2ncc(C(F)F)c(CCC34CCC(NCc5ccc6c(n5)NC(=O)CO6)(CC3)CO4)c2n1,2.0,active,525.5560000000003,4.106100000000002,2.0,8.0
1068,CHEMBL3422759,COc1ccc2ncc(C)c(CCC34CCC(NCc5ccc6c(n5)NC(=O)CO6)(CC3)CO4)c2n1,2.0,active,489.5760000000003,3.4769200000000016,2.0,8.0
1069,CHEMBL3422760,COc1ccc2ncc(CO)c(CCC34CCC(NCc5ccc6c(n5)NC(=O)CO6)(CC3)CO4)c2n1,8.0,active,505.57500000000033,2.660800000000001,3.0,9.0
1070,CHEMBL3422761,COc1ccc2ncc(C(N)=O)c(CCC34CCC(NCc5ccc6c(n5)NC(=O)CO6)(CC3)CO4)c2n1,32.0,active,518.5740000000003,2.2673999999999994,3.0,9.0
1071,CHEMBL3422762,COc1ccc2ncc(S(C)(=O)=O)c(CCC34CCC(NCc5ccc6c(n5)NC(=O)CO6)(CC3)CO4)c2n1,8.0,active,553.6410000000003,2.572,2.0,10.0
1072,CHEMBL3422763,COc1ccc2ncc(OC)c(CCC34CCC(NCc5ccc6c(n5)NC(=O)CO6)(CC3)CO4)c2n1,8.0,active,505.57500000000033,3.177100000000001,2.0,9.0
1073,CHEMBL3422764,COc1ccc2ncc(O)c(CCC34CCC(NCc5ccc6c(n5)NC(=O)CO6)(CC3)CO4)c2n1,2.0,active,491.54800000000034,2.874100000000001,3.0,9.0
1074,CHEMBL3422765,O=C1COc2ccc(CNC34CCC(CCc5c(F)cnc6ccc(O)nc56)(CC3)OC4)nc2N1,2.0,active,479.51200000000017,3.004600000000001,3.0,8.0
1075,CHEMBL3422766,O=C1COc2ccc(CNC34CCC(CCc5c(F)cnc6cccnc56)(CC3)OC4)nc2N1,1.0,active,463.51300000000015,3.2990000000000013,2.0,7.0
1076,CHEMBL3422767,Cc1ccc2ncc(F)c(CCC34CCC(NCc5ccc6c(n5)NC(=O)CO6)(CC3)CO4)c2n1,2.0,active,477.5400000000003,3.607420000000001,2.0,7.0
1077,CHEMBL3422768,COC(=O)c1ccc2ncc(F)c(CCC34CCC(NCc5ccc6c(n5)NC(=O)CO6)(CC3)CO4)c2n1,2.0,active,521.5490000000003,3.0856000000000012,2.0,9.0
1078,CHEMBL3422769,O=C1COc2ccc(CNC34CCC(CCc5c(F)cnc6ccc(C(=O)O)nc56)(CC3)OC4)nc2N1,16.0,active,507.5220000000002,2.9972000000000003,3.0,8.0
1079,CHEMBL3422947,N#Cc1ccc2ncc(F)c(CCC34CCC(NCc5ccc6c(n5)NC(=O)CO6)(CC3)CO4)c2n1,1.0,active,488.52300000000025,3.170680000000001,2.0,8.0
1080,CHEMBL3422948,Nc1ccc2ncc(F)c(CCC34CCC(NCc5ccc6c(n5)NC(=O)CO6)(CC3)CO4)c2n1,2.0,active,478.5280000000003,2.8812000000000006,3.0,8.0
1081,CHEMBL3422949,CN(C)c1ccc2ncc(F)c(CCC34CCC(NCc5ccc6c(n5)NC(=O)CO6)(CC3)CO4)c2n1,8.0,active,506.5820000000003,3.365000000000002,2.0,8.0
1082,CHEMBL3422950,O=C1COc2ccc(CNC34CCC(CCc5c(F)cnc6ccc(N7CCOCC7)nc56)(CC3)OC4)nc2N1,16.0,active,548.6190000000003,3.135600000000001,2.0,9.0
1083,CHEMBL3422951,O=C1COc2ccc(CNC34CCC(CCc5c(F)cnc6ccc(N7CCS(=O)(=O)CC7)nc56)(CC3)OC4)nc2N1,16.0,active,596.6850000000001,2.5337999999999994,2.0,10.0
1084,CHEMBL3421646,COc1cc2ncc(F)c(CCC34CCC(NCc5ccc6c(n5)NC(=O)CO6)(CC3)CO4)c2nc1OC,8.0,active,523.5650000000004,3.316200000000002,2.0,9.0
1085,CHEMBL3422952,COc1nc2c(CCC34CCC(NCc5ccc6c(n5)NC(=O)CO6)(CC3)CO4)c(F)cnc2cc1F,1.0,active,511.5290000000003,3.4467000000000017,2.0,8.0
1086,CHEMBL3422953,COc1cc(C)c2ncc(F)c(CCC34CCC(NCc5ccc6c(n5)NC(=O)CO6)(CC3)CO4)c2n1,2.0,active,507.5660000000003,3.6160200000000016,2.0,8.0
1087,CHEMBL3422954,CCOc1cc(C)c2ncc(F)c(CCC34CCC(NCc5ccc6c(n5)NC(=O)CO6)(CC3)CO4)c2n1,4.0,active,521.5930000000003,4.006120000000002,2.0,8.0
1088,CHEMBL3422955,COc1ccc2nc(N3CCNCC3)c(F)c(CCC34CCC(NCc5ccc6c(n5)NC(=O)CO6)(CC3)CO4)c2n1,8.0,active,577.6610000000002,2.7172,3.0,10.0
1089,CHEMBL3422956,COc1ccc2nc(N3CCN(C)CC3)c(F)c(CCC34CCC(NCc5ccc6c(n5)NC(=O)CO6)(CC3)CO4)c2n1,32.0,active,591.6880000000001,3.059400000000001,2.0,10.0
1090,CHEMBL3422957,COc1nc2c(CCC34CCC(NCc5ccc6c(n5)NC(=O)CO6)(CC3)CO4)c(F)cnc2cc1C(F)(F)F,8.0,active,561.5360000000004,4.326400000000003,2.0,8.0
1091,CHEMBL3422958,Cc1cc(S(C)(=O)=O)nc2c(CCC34CCC(NCc5ccc6c(n5)NC(=O)CO6)(CC3)CO4)c(F)cnc12,2.0,active,555.6320000000003,3.0109200000000014,2.0,9.0
1092,CHEMBL3422959,O=C1COc2ccc(CNC34CCC(CCc5c(F)cnc6cc(C(F)(F)F)cnc56)(CC3)OC4)nc2N1,16.0,active,531.5100000000001,4.317800000000003,2.0,7.0
1093,CHEMBL3422960,CN(C)c1cnc2c(CCC34CCC(NCc5ccc6c(n5)NC(=O)CO6)(CC3)CO4)c(F)cnc2c1,16.0,active,506.5820000000003,3.365000000000001,2.0,8.0
1094,CHEMBL3422961,O=C1COc2ccc(CNC34CCC(CCc5c(F)cnc6cc(Cl)cnc56)(CC3)OC4)nc2N1,32.0,active,497.9580000000002,3.9524000000000017,2.0,7.0
1095,CHEMBL3422962,N#Cc1ccc2ncc(C#N)c(CCC34CCC(NCc5ccc6c(n5)NC(=O)CO6)(CC3)CO4)c2n1,2.0,active,495.54300000000035,2.9032600000000013,2.0,9.0
1096,CHEMBL3422963,COc1nc2c(CCC34CCC(NCc5ccc6c(n5)NC(=O)CO6)(CC3)CO4)ccnc2cc1Cl,32.0,active,509.99400000000026,3.821900000000002,2.0,8.0
1097,CHEMBL3422964,COc1cc2nccc(CCC34CCC(NCc5ccc6c(n5)NC(=O)CO6)(CC3)CO4)c2nc1OC,8.0,active,505.57500000000033,3.177100000000002,2.0,9.0
1098,CHEMBL3422965,COc1nc2c(CCC34CCC(NCc5ccc6c(n5)NC(=O)CO6)(CC3)CO4)ccnc2cc1F,2.0,active,493.53900000000027,3.3076000000000016,2.0,8.0
1099,CHEMBL3422966,COc1nc2c(CCC34CCC(NCc5ccc6c(n5)NC(=O)CO6)(CC3)CO4)ccnc2cc1C#N,64.0,active,500.5590000000003,3.040180000000001,2.0,9.0
1100,CHEMBL3422967,COc1cc(C)c2nccc(CCC34CCC(NCc5ccc6c(n5)NC(=O)CO6)(CC3)CO4)c2n1,8.0,active,489.5760000000003,3.4769200000000016,2.0,8.0
1101,CHEMBL3422968,COc1cc(OC)c2nccc(CCC34CCC(NCc5ccc6c(n5)NC(=O)CO6)(CC3)CO4)c2n1,8.0,active,505.57500000000033,3.177100000000001,2.0,9.0
1102,CHEMBL3422969,COc1cc(CCC23CCC(NCc4ccc5c(n4)NC(=O)CO5)(CC2)CO3)c2nc(OC)ccc2n1,8.0,active,505.5750000000004,3.177100000000002,2.0,9.0
1103,CHEMBL3422970,Cc1nc2c(CCC34CCC(NCc5ccc6c(n5)NC(=O)CO6)(CC3)CO4)ccnc2cc1C#N,16.0,active,484.56000000000034,3.3400000000000016,2.0,8.0
1104,CHEMBL3422971,COc1cc2nccc(CCC34CCC(NCc5ccc6c(n5)NC(=O)CO6)(CC3)CO4)c2nc1C#N,32.0,active,500.5590000000003,3.040180000000001,2.0,9.0
1105,CHEMBL3422972,COc1cc2nccc(CCC34CCC(NCc5ccc6c(n5)NC(=O)CO6)(CC3)CO4)c2nc1C(=O)O,16.0,active,519.5580000000003,2.8667000000000007,3.0,9.0
1106,CHEMBL3422973,Cc1cc(C#N)nc2c(CCC34CCC(NCc5ccc6c(n5)NC(=O)CO6)(CC3)CO4)ccnc12,4.0,active,484.5600000000003,3.3400000000000016,2.0,8.0
1107,CHEMBL3422974,Cc1cc(S(C)(=O)=O)nc2c(CCC34CCC(NCc5ccc6c(n5)NC(=O)CO6)(CC3)CO4)ccnc12,16.0,active,537.6420000000003,2.8718200000000005,2.0,9.0
1108,CHEMBL3422975,CN(C)c1nc2c(CCC34CCC(NCc5ccc6c(n5)NC(=O)CO6)(CC3)CO4)ccnc2cc1C(F)(F)F,8.0,active,556.5890000000004,4.244700000000003,2.0,8.0
1109,CHEMBL3422976,CN(C)c1nc2c(CCC34CCC(NCc5ccc6c(n5)NC(=O)CO6)(CC3)CO4)ccnc2cc1F,16.0,active,506.5820000000003,3.365000000000001,2.0,8.0
1110,CHEMBL3422977,O=C1COc2ccc(CNC34CCC(CCc5ccnc6ccc(C(F)(F)F)nc56)(CC3)OC4)nc2N1,8.0,active,513.5200000000002,4.178700000000003,2.0,7.0
1111,CHEMBL3422978,O=C1COc2ccc(CNC34CCC(CCc5ccnc6cc(C(F)(F)F)cnc56)(CC3)OC4)nc2N1,64.0,active,513.5200000000002,4.178700000000003,2.0,7.0
1112,CHEMBL3422979,COc1cnc2c(CCC34CCC(NCc5ccc6c(n5)NC(=O)CO6)(CC3)CO4)ccnc2c1,64.0,active,475.54900000000026,3.1685000000000016,2.0,8.0
1113,CHEMBL3422980,O=C1COc2ccc(CNC34CCC(CCc5ccnc6cc(Cl)cnc56)(CC3)OC4)nc2N1,64.0,active,479.9680000000002,3.8133000000000026,2.0,7.0
1114,CHEMBL3422981,O=C1COc2ccc(CNC34CCC(CCc5ccnc6cc(F)cnc56)(CC3)OC4)nc2N1,16.0,active,463.51300000000015,3.2990000000000013,2.0,7.0
1115,CHEMBL3422982,CCOC(=O)c1c(OC)cnc2c(CCC34CCC(NCc5ccc6c(n5)NC(=O)CO6)(CC3)CO4)ccnc12,16.0,active,547.6120000000003,3.345200000000002,2.0,10.0
1116,CHEMBL3422983,COc1ccc2ncc(C#N)c(CC(O)C34CCC(NCc5ccc6c(n5)NC(=O)CO6)(CC3)CO4)c2n1,0.5,active,516.5580000000003,2.01098,3.0,10.0
1117,CHEMBL3422204,CCCCCCCN1C(=N)N(CCCC[C@H]2CNC(=N)N2CCc2cccc(C(F)(F)F)c2)C[C@@H]1CCCC,1600.0,inactive,550.758,6.708340000000006,3.0,2.0
1118,CHEMBL3422181,CCCC[C@H]1CN(CCCC[C@H]2CNC(=N)N2CCc2cccc(C(F)(F)F)c2)C(=N)N1CCCCC1CCCCC1,1500.0,inactive,590.823,7.4885400000000075,3.0,2.0
1119,CHEMBL3422186,CCCCCCCN1C(=N)N(CCCC[C@H]2CNC(=N)N2CCc2cccc(C(F)(F)F)c2)C[C@@H]1CC1CCCCC1,1500.0,inactive,590.8229999999999,7.4885400000000075,3.0,2.0
1120,CHEMBL3422195,CCCCCCCN1C(=N)N(CCCC[C@H]2CNC(=N)N2CCCCC2CCCCC2)C[C@@H]1CC1CCCCC1,1600.0,inactive,556.9280000000002,7.977640000000009,3.0,2.0
1121,CHEMBL3422198,CCCCCCCN1C(=N)N(CCCC[C@H]2CNC(=N)N2CCC23C[C@H]4C[C@@H](C2)C[C@@H](C3)C4)C[C@@H]1CCCC,1700.0,inactive,540.8850000000004,7.0533400000000075,3.0,2.0
1122,CHEMBL3425798,O=C1CSc2ccc(CNC34CCC(C[C@]5(O)Cn6c(=O)ccc7ncc(F)c5c76)(CC3)OC4)nc2N1,2.0,active,523.5900000000004,2.4376999999999995,3.0,9.0
1123,CHEMBL3425799,O=C1COc2cc(F)c(CNC34CCC(C[C@]5(O)Cn6c(=O)ccc7ncc(F)c5c76)(CC3)OC4)nc2N1,8.0,active,525.5120000000003,1.8634999999999993,3.0,9.0
1124,CHEMBL3425800,O=C1COc2cc(Cl)c(CNC34CCC(C[C@]5(O)Cn6c(=O)ccc7ncc(F)c5c76)(CC3)OC4)nc2N1,2.0,active,541.9670000000002,2.3777999999999997,3.0,9.0
1125,CHEMBL3425801,Cc1cc2c(nc1CNC13CCC(C[C@]4(O)Cn5c(=O)ccc6ncc(F)c4c65)(CC1)OC3)NC(=O)CO2,4.0,active,521.5490000000003,2.0328199999999996,3.0,9.0
1126,CHEMBL3425802,CCc1cc2c(nc1CNC13CCC(C[C@]4(O)Cn5c(=O)ccc6ncc(F)c4c65)(CC1)OC3)NC(=O)CO2,1.0,active,535.5760000000002,2.2867999999999995,3.0,9.0
1127,CHEMBL3425803,Nc1cc2c(nc1CNC13CCC(C[C@]4(O)Cn5c(=O)ccc6ncc(F)c4c65)(CC1)OC3)NC(=O)CO2,32.0,active,522.5370000000003,1.3065999999999995,4.0,10.0
1128,CHEMBL3425804,O=C1COc2cc(O)c(CNC34CCC(C[C@]5(O)Cn6c(=O)ccc7ncc(F)c5c76)(CC3)OC4)nc2N1,32.0,active,523.5210000000003,1.4299999999999993,4.0,10.0
1129,CHEMBL3425805,O=C1COc2cc(OC(=O)c3ccccc3)c(CNC34CCC(C[C@]5(O)Cn6c(=O)ccc7ncc(F)c5c76)(CC3)OC4)nc2N1,32.0,active,627.629,2.943600000000001,3.0,11.0
1130,CHEMBL3425806,O=C1COc2cnc(CNC34CCC(C[C@]5(O)Cn6c(=O)ccc7ncc(F)c5c76)(CC3)OC4)cc2N1,32.0,active,507.5220000000003,1.7243999999999997,3.0,9.0
1131,CHEMBL3425807,O=C1COc2cnc(CNC34CCC(C[C@]5(O)Cn6c(=O)ccc7ncc(F)c5c76)(CC3)OC4)nc2N1,32.0,active,508.5100000000003,1.1193999999999993,3.0,10.0
1132,CHEMBL3425808,O=C1COc2ccc(CNC34CCC(C[C@]5(O)Cn6c(=O)ccc7ncc(F)c5c76)(CC3)OC4)cc2N1,8.0,active,506.5340000000002,2.3293999999999997,3.0,8.0
1133,CHEMBL3425809,O=C1COc2ccc(C(=O)NC34CCC(C[C@]5(O)Cn6c(=O)ccc7ncc(F)c5c76)(CC3)OC4)nc2N1,16.0,active,521.5050000000003,1.3645999999999996,3.0,9.0
1134,CHEMBL3425810,O=c1ccc2ncc(F)c3c2n1C[C@@]3(O)CC12CCC(NCc3cc4c(cn3)OCCO4)(CC1)CO2,8.0,active,494.5230000000004,2.1647,2.0,9.0
1135,CHEMBL3425811,CC1COc2cc(CNC34CCC(C[C@]5(O)Cn6c(=O)ccc7ncc(F)c5c76)(CC3)OC4)ncc2O1,16.0,active,508.5500000000003,2.5532000000000004,2.0,9.0
1136,CHEMBL3425812,CC1COc2cnc(CNC34CCC(C[C@]5(O)Cn6c(=O)ccc7ncc(F)c5c76)(CC3)OC4)cc2O1,32.0,active,508.5500000000003,2.5532000000000004,2.0,9.0
1137,CHEMBL3425813,N#Cc1c(CNC23CCC(C[C@]4(O)Cn5c(=O)ccc6ncc(F)c4c65)(CC2)OC3)ncc2c1OCCO2,32.0,active,519.5330000000004,2.03638,2.0,10.0
1138,CHEMBL3425814,O=c1ccc2ncc(F)c3c2n1C[C@@]3(O)CC12CCC(NCc3ncc4c(c3Cl)OCCO4)(CC1)CO2,32.0,active,528.9680000000004,2.818100000000001,2.0,9.0
1139,CHEMBL3425815,O=c1ccc2ncc(F)c3c2n1C[C@@]3(O)CC12CCC(NCc3cc4c(cn3)OCCS4)(CC1)CO2,4.0,active,510.5910000000004,2.878000000000001,2.0,9.0
1140,CHEMBL3425816,O=c1ccc2ncc(F)c3c2n1C[C@@]3(O)CC12CCC(NCc3cc4c(cn3)SCCO4)(CC1)CO2,2.0,active,510.5910000000004,2.878000000000001,2.0,9.0
1141,CHEMBL3425817,O=c1ccc2ncc(F)c3c2n1C[C@@]3(O)CC12CCC(NCc3cc4c(cn3)OCCS4(=O)=O)(CC1)CO2,32.0,active,542.5890000000003,1.5595999999999999,2.0,10.0
1142,CHEMBL3425818,O=c1ccc2ncc(F)c3c2n1C[C@@]3(O)CC12CCC(NCc3cc4c(cn3)S(=O)(=O)CCO4)(CC1)CO2,32.0,active,542.5890000000003,1.5595999999999994,2.0,10.0
1143,CHEMBL3425819,O=c1ccc2ncc(F)c3c2n1C[C@@]3(O)CC12CCC(NCc3ccc4c(n3)OCCO4)(CC1)CO2,32.0,active,494.5230000000004,2.1647,2.0,9.0
1144,CHEMBL3425820,O=c1ccc2ncc(F)c3c2n1C[C@@]3(O)CC12CCC(NCc3cc4c(nn3)OCCO4)(CC1)CO2,32.0,active,495.5110000000004,1.5596999999999994,2.0,10.0
1145,CHEMBL3425821,O=c1ccc2ncc(F)c3c2n1C[C@@]3(O)CC12CCC(NCc3ncc4c(n3)OCCO4)(CC1)CO2,32.0,active,495.5110000000004,1.5596999999999994,2.0,10.0
1146,CHEMBL3425822,O=c1ccc2ncc(F)c3c2n1C[C@@]3(O)CC12CCC(NCc3ccc4c(c3)OCCO4)(CC1)CO2,4.0,active,493.5350000000004,2.769700000000001,2.0,8.0
1147,CHEMBL3425823,O=c1ccc2ncc(F)c3c2n1C[C@@]3(O)CC12CCC(NCc3cc4c(cc3F)OCCO4)(CC1)CO2,8.0,active,511.52500000000043,2.908800000000001,2.0,8.0
1148,CHEMBL3425514,O=c1ccc2ncc(F)c3c2n1C[C@@]3(O)CC12CCC(NCc3cc4c(cc3Cl)OCCO4)(CC1)CO2,8.0,active,527.9800000000005,3.4231000000000025,2.0,8.0
1149,CHEMBL3425824,O=c1ccc2ncc(F)c3c2n1C[C@@]3(O)CC12CCC(NCc3ccc4c(c3Cl)OCCO4)(CC1)CO2,32.0,active,527.9800000000005,3.4231000000000025,2.0,8.0
1150,CHEMBL3425825,O=c1ccc2ncc(F)c3c2n1C[C@@]3(O)CC12CCC(NCc3c(Cl)cc4c(c3Cl)OCCO4)(CC1)CO2,32.0,active,562.4250000000002,4.076500000000003,2.0,8.0
1151,CHEMBL3425826,O=c1ccc2ncc(F)c3c2n1C[C@@]3(O)CC12CCC(NCc3cc4c(c(Cl)c3Cl)OCCO4)(CC1)CO2,32.0,active,562.4250000000002,4.076500000000003,2.0,8.0
1152,CHEMBL3425827,O=c1ccc2ncc(F)c3c2n1C[C@@]3(O)CC12CCC(NCc3cc(Cl)c4c(c3Cl)OCCO4)(CC1)CO2,32.0,active,562.4250000000002,4.076500000000003,2.0,8.0
1153,CHEMBL3425924,O=c1ccc2ncc(F)c3c2n1C[C@@]3(O)CC12CCC(NCc3ccc4c(n3)NCCO4)(CC1)CO2,8.0,active,493.5390000000004,2.1978,3.0,9.0
1154,CHEMBL3425925,O=c1ccc2ncc(F)c3c2n1C[C@@]3(O)CC12CCC(NCc3ccc4c(n3)OCCN4)(CC1)CO2,32.0,active,493.5390000000004,2.1978,3.0,9.0
1155,CHEMBL3425926,O=c1ccc2ncc(F)c3c2n1C[C@@]3(O)CC12CCC(NCc3ccc4c(n3)NCCN4)(CC1)CO2,32.0,active,492.55500000000035,2.2309,4.0,9.0
1156,CHEMBL3425927,CN1CCOc2ccc(CNC34CCC(C[C@]5(O)Cn6c(=O)ccc7ncc(F)c5c76)(CC3)OC4)nc21,32.0,active,507.5660000000003,2.2221,2.0,9.0
1157,CHEMBL3425928,CN1CCOc2nc(CNC34CCC(C[C@]5(O)Cn6c(=O)ccc7ncc(F)c5c76)(CC3)OC4)ccc21,16.0,active,507.56600000000026,2.2220999999999993,2.0,9.0
1158,CHEMBL3425929,CN1CCN(C)c2nc(CNC34CCC(C[C@]5(O)Cn6c(=O)ccc7ncc(F)c5c76)(CC3)OC4)ccc21,32.0,active,520.6090000000003,2.2795000000000005,2.0,9.0
1159,CHEMBL3425930,O=c1ccc2ncc(F)c3c2n1C[C@@]3(O)CC12CCC(NCc3ccc4c(c3)OCO4)(CC1)CO2,4.0,active,479.5080000000004,2.7272000000000007,2.0,8.0
1160,CHEMBL3425931,O=c1ccc2ncc(F)c3c2n1C[C@@]3(O)CC12CCC(NCc3ccc4c(c3)OC(F)(F)O4)(CC1)CO2,32.0,active,515.4880000000003,3.320000000000002,2.0,8.0
1161,CHEMBL3425932,O=c1ccc2ncc(F)c3c2n1C[C@@]3(O)CC12CCC(NCc3cc4c(cn3)OCS4)(CC1)CO2,0.5,active,496.56400000000036,2.8355000000000015,2.0,9.0
1162,CHEMBL3425933,O=c1ccc2ncc(F)c3c2n1C[C@@]3(O)CC12CCC(NCc3cc4c(cn3)OCCC4)(CC1)CO2,4.0,active,492.55100000000044,2.7185000000000006,2.0,8.0
1163,CHEMBL3425934,O=c1ccc2ncc(F)c3c2n1C[C@@]3(O)CC12CCC(NC/C=C/c3c(F)cccc3F)(CC1)CO2,2.0,active,497.5170000000003,3.789900000000003,2.0,6.0
1164,CHEMBL3425935,O=c1ccc2ncc(F)c3c2n1C[C@@]3(O)CC12CCC(NC/C=C/c3cc(F)ccc3F)(CC1)CO2,0.25,active,497.5170000000003,3.789900000000003,2.0,6.0
1165,CHEMBL3425936,O=c1ccc2ncc(F)c3c2n1C[C@@]3(O)CC12CCC(NC/C=C/c3ccc(F)cc3)(CC1)CO2,32.0,active,479.52700000000027,3.650800000000003,2.0,6.0
1166,CHEMBL3425937,O=c1ccc2ncc(F)c3c2n1C[C@@]3(O)CC12CCC(NC/C(F)=C\c3cc(F)ccc3F)(CC1)CO2,16.0,active,515.5070000000003,4.087100000000003,2.0,6.0
1167,CHEMBL3425938,O=c1ccc2ncc(F)c3c2n1C[C@@]3(O)CC12CCC(NC/C(F)=C/c3cc(F)ccc3F)(CC1)CO2,16.0,active,515.5070000000003,4.087100000000003,2.0,6.0
1168,CHEMBL3425939,O=c1ccc2ncc(F)c3c2n1C[C@@]3(O)CC12CCC(NC/C=C/c3ccccc3)(CC1)CO2,4.0,active,461.53700000000026,3.511700000000002,2.0,6.0
1169,CHEMBL3425940,O=c1ccc2ncc(F)c3c2n1C[C@@]3(O)CC12CCC(NC/C=C/c3ccccn3)(CC1)CO2,32.0,active,462.52500000000026,2.9067000000000016,2.0,7.0
1170,CHEMBL3425941,O=c1ccc2ncc(F)c3c2n1C[C@@]3(O)CC12CCC(NCCCc3cc(F)ccc3F)(CC1)CO2,2.0,active,499.53300000000036,3.7093000000000025,2.0,6.0
1171,CHEMBL3425942,O=c1ccc2ncc(F)c3c2n1C[C@@]3(O)CC12CCC(NCOc3cc(F)ccc3F)(CC1)CO2,4.0,active,487.4780000000003,3.1130000000000013,2.0,7.0
1172,CHEMBL3425943,O=c1ccc2ncc(F)c3c2n1C[C@@]3(O)CC12CCC(NCc3cc(-c4cccs4)on3)(CC1)CO2,16.0,active,508.57500000000033,3.7150000000000025,2.0,9.0
1173,CHEMBL3425944,O=c1cnc2ccc(CNC34CCC(C[C@]5(O)Cn6c(=O)ccc7ncc(F)c5c76)(CC3)OC4)nc2[nH]1,32.0,active,504.5220000000002,1.6299999999999992,3.0,9.0
1174,CHEMBL3425945,COc1ccc2nc(CNC34CCC(C[C@]5(O)Cn6c(=O)ccc7ncc(F)c5c76)(CC3)OC4)c(F)cc2n1,16.0,active,535.5510000000002,3.0894000000000013,2.0,9.0
1175,CHEMBL3425946,Cn1c(=O)c(CNC23CCC(C[C@]4(O)Cn5c(=O)ccc6ncc(F)c4c65)(CC2)OC3)cc2ccccc21,64.0,active,516.5730000000002,2.8504000000000005,2.0,8.0
1176,CHEMBL3425947,O=c1[nH]c2c(F)ccc(F)c2cc1CNC12CCC(C[C@]3(O)Cn4c(=O)ccc5ncc(F)c3c54)(CC1)OC2,64.0,active,538.5260000000003,3.1182000000000016,3.0,7.0
1181,CHEMBL510053,CC[C@H]1CCCC[C@@]2(C[C@@H]3CC[C@@H]4[C@H](C(=O)OCCCCCCCCCCCCCCCC(=O)N(CCCN)C[C@@H](O)CCN)[C@]5(CCC[C@@H](C)O5)N=C(N2)N34)O1,2.0,active,803.1869999999999,7.041000000000009,4.0,11.0
1182,CHEMBL3581925,CN(C)[C@@H]1C(O)=C(C(N)=O)C(=O)[C@@]2(O)C(O)=C3C(=O)c4c(O)c5c(c(F)c4C[C@H]3C[C@@H]12)C1NCCC1CN5,32.0,active,528.5370000000003,0.33580000000000126,7.0,10.0
1183,CHEMBL3581926,CN(C)[C@@H]1C(O)=C(C(N)=O)C(=O)[C@@]2(O)C(O)=C3C(=O)c4c(O)c5c(c(F)c4C[C@H]3C[C@@H]12)[C@@H]1[C@@H](CCN1C)CN5,8.0,active,542.5640000000002,0.6780000000000006,6.0,10.0
1184,CHEMBL3581927,CCN1CC[C@H]2CNc3c(O)c4c(c(F)c3[C@H]21)C[C@H]1C[C@H]2[C@H](N(C)C)C(O)=C(C(N)=O)C(=O)[C@@]2(O)C(O)=C1C4=O,2.0,active,556.5910000000002,1.0681000000000012,6.0,10.0
1185,CHEMBL3581928,CN(C)[C@@H]1C(O)=C(C(N)=O)C(=O)[C@@]2(O)C(O)=C3C(=O)c4c(O)c5c(c(F)c4C[C@H]3C[C@@H]12)[C@@H]1[C@@H](CCN1CCO)CN5,32.0,active,572.5900000000003,0.04050000000000076,7.0,11.0
1186,CHEMBL3581929,CN(C)CCN1CC[C@H]2CNc3c(O)c4c(c(F)c3[C@H]21)C[C@H]1C[C@H]2[C@H](N(C)C)C(O)=C(C(N)=O)C(=O)[C@@]2(O)C(O)=C1C4=O,32.0,active,599.6600000000004,0.6098000000000026,6.0,11.0
1187,CHEMBL3581930,CN(C)[C@@H]1C(O)=C(C(N)=O)C(=O)[C@@]2(O)C(O)=C3C(=O)c4c(O)c5c(c(F)c4C[C@H]3C[C@@H]12)[C@@H]1[C@@H](CCN1CCNCC(F)F)CN5,8.0,active,635.6400000000002,0.9029000000000005,7.0,11.0
1188,CHEMBL3581931,CC(=O)N(C)CCN1CCC2CNc3c(O)c4c(c(F)c3C21)C[C@H]1C[C@H]2[C@H](N(C)C)C(O)=C(C(N)=O)C(=O)[C@@]2(O)C(O)=C1C4=O,32.0,active,627.6700000000003,0.5265000000000033,6.0,11.0
